fecha_hora,estacion,pm25_concentracion,pm25_media_movil,iboca
2021-01-02 04:00:00,Puente Aranda,8.0,12.9,51.81
2021-01-02 04:00:00,San Cristobal,13.0,14.7,55.67
2021-01-02 04:00:00,Suba,9.0,6.7,27.92
2021-01-02 04:00:00,Tunal,10.0,13.0,52.03
2021-01-02 04:00:00,Usaquen,12.0,8.9,37.08
2021-01-02 05:00:00,Bolivia,6.0,10.5,43.75
2021-01-02 05:00:00,CDAR,5.0,6.9,28.75
2021-01-02 05:00:00,Carvajal - Sevillana,13.0,23.1,73.66
2021-01-02 05:00:00,Ciudad Bolívar,10.0,8.7,36.25
2021-01-02 05:00:00,Fontibon,14.0,12.8,51.6
2021-01-02 05:00:00,Guaymaral,17.0,11.5,47.92
2021-01-02 05:00:00,Jazmín,25.0,13.3,52.67
2021-01-02 05:00:00,Kennedy,4.0,13.4,52.88
2021-01-02 05:00:00,Las Ferias,17.0,14.5,55.24
2021-01-02 05:00:00,MinAmbiente,5.0,7.3,30.42
2021-01-02 05:00:00,Móvil 7ma,3.0,6.6,27.5
2021-01-02 05:00:00,Puente Aranda,7.0,12.9,51.81
2021-01-02 05:00:00,San Cristobal,35.0,15.5,57.38
2021-01-02 05:00:00,Suba,7.0,6.7,27.92
2021-01-02 05:00:00,Tunal,9.0,12.5,50.96
2021-01-02 05:00:00,Usaquen,11.0,8.3,34.58
2021-01-02 05:00:00,Usme,1.0,7.1,29.58
2021-01-02 06:00:00,Bolivia,6.0,10.1,42.08
2021-01-02 06:00:00,CDAR,4.0,6.6,27.5
2021-01-02 06:00:00,Carvajal - Sevillana,16.0,22.2,71.73
2021-01-02 06:00:00,Ciudad Bolívar,10.0,8.6,35.83
2021-01-02 06:00:00,Fontibon,12.0,12.6,51.17
2021-01-02 06:00:00,Guaymaral,6.0,10.8,45.0
2021-01-02 06:00:00,Jazmín,22.0,13.6,53.31
2021-01-02 06:00:00,Kennedy,5.0,12.6,51.17
2021-01-02 06:00:00,Las Ferias,15.0,13.6,53.31
2021-01-02 06:00:00,MinAmbiente,5.0,7.3,30.42
2021-01-02 06:00:00,Móvil 7ma,3.0,6.4,26.67
2021-01-02 06:00:00,Puente Aranda,7.0,13.0,52.03
2021-01-02 06:00:00,San Cristobal,1.0,14.3,54.81
2021-01-02 06:00:00,Suba,11.0,6.9,28.75
2021-01-02 06:00:00,Tunal,12.0,11.8,49.17
2021-01-02 06:00:00,Usaquen,7.0,7.5,31.25
2021-01-02 06:00:00,Usme,1.0,7.0,29.17
2021-01-02 07:00:00,Bolivia,5.0,9.4,39.17
2021-01-02 07:00:00,CDAR,4.0,6.2,25.83
2021-01-02 07:00:00,Carvajal - Sevillana,28.0,22.5,72.37
2021-01-02 07:00:00,Ciudad Bolívar,17.0,9.0,37.5
2021-01-02 07:00:00,Fontibon,19.0,12.6,51.17
2021-01-02 07:00:00,Guaymaral,9.0,10.4,43.33
2021-01-02 07:00:00,Jazmín,17.0,13.8,53.74
2021-01-02 07:00:00,Kennedy,10.0,12.2,50.31
2021-01-02 07:00:00,Las Ferias,15.0,13.2,52.46
2021-01-02 07:00:00,MinAmbiente,7.0,7.2,30.0
2021-01-02 07:00:00,Móvil 7ma,4.0,6.2,25.83
2021-01-02 07:00:00,Puente Aranda,21.0,13.2,52.46
2021-01-02 07:00:00,San Cristobal,8.0,13.4,52.88
2021-01-02 07:00:00,Suba,9.0,7.1,29.58
2021-01-02 07:00:00,Tunal,13.0,11.3,47.08
2021-01-02 07:00:00,Usaquen,8.0,7.0,29.17
2021-01-02 07:00:00,Usme,1.0,6.9,28.75
2021-01-02 08:00:00,Bolivia,5.0,8.8,36.67
2021-01-02 08:00:00,CDAR,10.0,6.1,25.42
2021-01-02 08:00:00,Carvajal - Sevillana,28.0,22.7,72.8
2021-01-02 08:00:00,Ciudad Bolívar,12.0,9.1,37.92
2021-01-02 08:00:00,Fontibon,21.0,12.4,50.74
2021-01-02 08:00:00,Guaymaral,14.0,9.9,41.25
2021-01-02 08:00:00,Jazmín,12.0,13.7,53.53
2021-01-02 08:00:00,Kennedy,16.0,12.2,50.31
2021-01-02 08:00:00,Las Ferias,24.0,12.9,51.81
2021-01-02 08:00:00,MinAmbiente,22.0,7.7,32.08
2021-01-02 08:00:00,Móvil 7ma,13.0,6.4,26.67
2021-01-02 08:00:00,Puente Aranda,16.0,12.9,51.81
2021-01-02 08:00:00,San Cristobal,26.0,13.8,53.74
2021-01-02 08:00:00,Suba,13.0,7.4,30.83
2021-01-02 08:00:00,Tunal,10.0,10.4,43.33
2021-01-02 08:00:00,Usaquen,8.0,7.0,29.17
2021-01-02 08:00:00,Usme,1.0,6.9,28.75
2021-01-02 09:00:00,Bolivia,8.0,8.0,33.33
2021-01-02 09:00:00,CDAR,17.0,9.3,38.75
2021-01-02 09:00:00,Carvajal - Sevillana,39.0,23.4,74.3
2021-01-02 09:00:00,Ciudad Bolívar,13.0,12.2,50.31
2021-01-02 09:00:00,Fontibon,10.0,9.4,39.17
2021-01-02 09:00:00,Guaymaral,22.0,12.4,50.74
2021-01-02 09:00:00,Kennedy,26.0,13.6,53.31
2021-01-02 09:00:00,Las Ferias,14.0,8.0,33.33
2021-01-02 09:00:00,MinAmbiente,13.0,6.6,27.5
2021-01-02 09:00:00,Móvil 7ma,23.0,13.0,52.03
2021-01-02 09:00:00,Puente Aranda,38.0,14.5,55.24
2021-01-02 09:00:00,San Cristobal,29.0,8.4,35.0
2021-01-02 09:00:00,Suba,5.0,10.0,41.67
2021-01-02 09:00:00,Tunal,30.0,8.0,33.33
2021-01-02 09:00:00,Usaquen,2.0,6.8,28.33
2021-01-02 09:00:00,Usme,12.0,13.6,53.31
2021-01-02 10:00:00,Bolivia,10.0,7.4,30.83
2021-01-02 10:00:00,CDAR,13.0,6.3,26.25
2021-01-02 10:00:00,Carvajal - Sevillana,66.0,24.8,77.3
2021-01-02 10:00:00,Ciudad Bolívar,12.0,9.4,39.17
2021-01-02 10:00:00,Fontibon,16.0,12.4,50.74
2021-01-02 10:00:00,Guaymaral,17.0,9.7,40.42
2021-01-02 10:00:00,Jazmín,10.0,13.4,52.88
2021-01-02 10:00:00,Kennedy,21.0,12.8,51.6
2021-01-02 10:00:00,Las Ferias,23.0,14.2,54.6
2021-01-02 10:00:00,MinAmbiente,12.0,8.3,34.58
2021-01-02 10:00:00,Móvil 7ma,24.0,7.3,30.42
2021-01-02 10:00:00,Puente Aranda,26.0,13.6,53.31
2021-01-02 10:00:00,San Cristobal,38.0,15.0,56.31
2021-01-02 10:00:00,Suba,30.0,9.4,39.17
2021-01-02 10:00:00,Tunal,4.0,9.5,39.58
2021-01-02 10:00:00,Usaquen,39.0,9.5,39.58
2021-01-02 10:00:00,Usme,4.0,6.5,27.08
2021-01-02 11:00:00,Bolivia,13.0,6.6,27.5
2021-01-02 11:00:00,CDAR,18.0,12.2,50.31
2021-01-02 11:00:00,Carvajal - Sevillana,11.0,9.5,39.58
2021-01-02 11:00:00,Ciudad Bolívar,7.0,9.6,40.0
2021-01-02 11:00:00,Fontibon,15.0,13.0,52.03
2021-01-02 11:00:00,Guaymaral,27.0,15.0,56.31
2021-01-02 11:00:00,Kennedy,8.0,8.2,34.17
2021-01-02 11:00:00,Las Ferias,21.0,7.8,32.5
2021-01-02 11:00:00,MinAmbiente,33.0,15.4,57.17
2021-01-02 11:00:00,Móvil 7ma,3.0,9.4,39.17
2021-01-02 11:00:00,Puente Aranda,12.0,9.9,41.25
2021-01-02 11:00:00,San Cristobal,7.0,6.4,26.67
2021-01-02 11:00:00,Suba,7.0,13.1,52.24
2021-01-02 12:00:00,Bolivia,10.0,6.6,27.5
2021-01-02 12:00:00,CDAR,12.0,12.5,50.96
2021-01-02 12:00:00,Carvajal - Sevillana,9.0,9.7,40.42
2021-01-02 12:00:00,Ciudad Bolívar,15.0,13.3,52.67
2021-01-02 12:00:00,Fontibon,50.0,16.9,60.38
2021-01-02 12:00:00,Guaymaral,15.0,8.2,34.17
2021-01-02 12:00:00,Kennedy,9.0,7.9,32.92
2021-01-02 12:00:00,MinAmbiente,29.0,16.0,58.45
2021-01-02 12:00:00,Móvil 7ma,4.0,9.3,38.75
2021-01-02 12:00:00,Puente Aranda,8.0,10.0,41.67
2021-01-02 12:00:00,San Cristobal,6.0,6.2,25.83
2021-01-02 12:00:00,Suba,5.0,12.9,51.81
2021-01-02 13:00:00,Bolivia,25.0,7.2,30.0
2021-01-02 13:00:00,CDAR,2.0,6.4,26.67
2021-01-02 13:00:00,Carvajal - Sevillana,27.0,25.7,79.23
2021-01-02 13:00:00,Ciudad Bolívar,7.0,9.7,40.42
2021-01-02 13:00:00,Fontibon,7.0,12.6,51.17
2021-01-02 13:00:00,Guaymaral,6.0,9.6,40.0
2021-01-02 13:00:00,Jazmín,4.0,12.7,51.38
2021-01-02 13:00:00,Kennedy,25.0,13.2,52.46
2021-01-02 13:00:00,Las Ferias,8.0,16.4,59.31
2021-01-02 13:00:00,MinAmbiente,3.0,8.0,33.33
2021-01-02 13:00:00,Móvil 7ma,8.0,8.1,33.75
2021-01-02 13:00:00,San Cristobal,15.0,15.5,57.38
2021-01-02 13:00:00,Suba,4.0,9.3,38.75
2021-01-02 13:00:00,Tunal,3.0,9.3,38.75
2021-01-02 13:00:00,Usaquen,12.0,10.3,42.92
2021-01-02 13:00:00,Usme,23.0,5.5,22.92
2021-01-02 14:00:00,Bolivia,23.0,7.8,32.5
2021-01-02 14:00:00,CDAR,1.0,6.3,26.25
2021-01-02 14:00:00,Carvajal - Sevillana,20.0,26.0,79.87
2021-01-02 14:00:00,Ciudad Bolívar,10.0,9.9,41.25
2021-01-02 14:00:00,Fontibon,7.0,12.8,51.6
2021-01-02 14:00:00,Guaymaral,5.0,9.4,39.17
2021-01-02 14:00:00,Jazmín,6.0,12.7,51.38
2021-01-02 14:00:00,Kennedy,30.0,13.6,53.31
2021-01-02 14:00:00,Las Ferias,8.0,16.4,59.31
2021-01-02 14:00:00,MinAmbiente,6.0,7.9,32.92
2021-01-02 14:00:00,Móvil 7ma,5.0,8.0,33.33
2021-01-02 14:00:00,San Cristobal,29.0,16.4,59.31
2021-01-02 14:00:00,Suba,4.0,9.2,38.33
2021-01-02 14:00:00,Tunal,3.0,9.3,38.75
2021-01-02 14:00:00,Usaquen,12.0,10.5,43.75
2021-01-02 14:00:00,Usme,16.0,5.0,20.83
2021-01-02 15:00:00,Bolivia,17.0,8.2,34.17
2021-01-02 15:00:00,CDAR,2.0,6.1,25.42
2021-01-02 15:00:00,Carvajal - Sevillana,21.0,26.5,80.94
2021-01-02 15:00:00,Ciudad Bolívar,7.0,9.7,40.42
2021-01-02 15:00:00,Fontibon,7.0,12.9,51.81
2021-01-02 15:00:00,Guaymaral,3.0,9.3,38.75
2021-01-02 15:00:00,Jazmín,7.0,12.7,51.38
2021-01-02 15:00:00,Kennedy,25.0,13.7,53.53
2021-01-02 15:00:00,Las Ferias,7.0,15.9,58.24
2021-01-02 15:00:00,MinAmbiente,5.0,7.7,32.08
2021-01-02 15:00:00,Móvil 7ma,4.0,7.9,32.92
2021-01-02 15:00:00,San Cristobal,27.0,17.1,60.81
2021-01-02 15:00:00,Tunal,4.0,9.4,39.17
2021-01-02 15:00:00,Usaquen,9.0,10.6,44.17
2021-01-02 15:00:00,Usme,12.0,4.8,20.0
2021-01-02 16:00:00,Bolivia,12.0,8.5,35.42
2021-01-02 16:00:00,CDAR,3.0,6.0,25.0
2021-01-02 16:00:00,Carvajal - Sevillana,38.0,27.5,83.08
2021-01-02 16:00:00,Ciudad Bolívar,9.0,9.6,40.0
2021-01-02 16:00:00,Fontibon,6.0,12.8,51.6
2021-01-02 16:00:00,Guaymaral,6.0,9.1,37.92
2021-01-02 16:00:00,Jazmín,6.0,12.6,51.17
2021-01-02 16:00:00,Kennedy,18.0,13.7,53.53
2021-01-02 16:00:00,Las Ferias,6.0,15.9,58.24
2021-01-02 16:00:00,MinAmbiente,3.0,7.7,32.08
2021-01-02 16:00:00,Móvil 7ma,5.0,7.9,32.92
2021-01-02 16:00:00,Suba,10.0,9.4,39.17
2021-01-02 16:00:00,Tunal,3.0,9.5,39.58
2021-01-02 16:00:00,Usaquen,8.0,10.5,43.75
2021-01-02 16:00:00,Usme,7.0,4.7,19.58
2021-01-02 17:00:00,Bolivia,9.0,8.6,35.83
2021-01-02 17:00:00,CDAR,6.0,5.8,24.17
2021-01-02 17:00:00,Carvajal - Sevillana,23.0,27.4,82.87
2021-01-02 17:00:00,Ciudad Bolívar,7.0,9.5,39.58
2021-01-02 17:00:00,Fontibon,10.0,12.7,51.38
2021-01-02 17:00:00,Guaymaral,6.0,9.1,37.92
2021-01-02 17:00:00,Kennedy,16.0,13.9,53.95
2021-01-02 17:00:00,Las Ferias,5.0,16.0,58.45
2021-01-02 17:00:00,MinAmbiente,4.0,7.6,31.67
2021-01-02 17:00:00,Móvil 7ma,3.0,7.7,32.08
2021-01-02 17:00:00,Suba,4.0,9.2,38.33
2021-01-02 17:00:00,Tunal,4.0,10.3,42.92
2021-01-02 17:00:00,Usaquen,6.0,4.8,20.0
2021-01-02 17:00:00,Usme,5.0,12.4,50.74
2021-01-02 18:00:00,Bolivia,7.0,8.8,36.67
2021-01-02 18:00:00,CDAR,5.0,5.8,24.17
2021-01-02 18:00:00,Carvajal - Sevillana,45.0,28.2,84.58
2021-01-02 18:00:00,Ciudad Bolívar,5.0,9.4,39.17
2021-01-02 18:00:00,Fontibon,13.0,12.8,51.6
2021-01-02 18:00:00,Guaymaral,3.0,9.1,37.92
2021-01-02 18:00:00,Kennedy,13.0,14.1,54.38
2021-01-02 18:00:00,Las Ferias,16.0,16.0,58.45
2021-01-02 18:00:00,MinAmbiente,2.0,7.7,32.08
2021-01-02 18:00:00,Móvil 7ma,5.0,7.5,31.25
2021-01-02 18:00:00,Tunal,7.0,10.1,42.08
2021-01-02 18:00:00,Usaquen,5.0,4.8,20.0
2021-01-02 18:00:00,Usme,4.0,12.2,50.31
2021-01-02 19:00:00,Bolivia,13.0,9.1,37.92
2021-01-02 19:00:00,CDAR,5.0,5.8,24.17
2021-01-02 19:00:00,Carvajal - Sevillana,26.0,28.2,84.58
2021-01-02 19:00:00,Ciudad Bolívar,4.0,9.3,38.75
2021-01-02 19:00:00,Fontibon,10.0,12.8,51.6
2021-01-02 19:00:00,Guaymaral,1.0,8.7,36.25
2021-01-02 19:00:00,Jazmín,4.0,12.2,50.31
2021-01-02 19:00:00,Kennedy,10.0,14.0,54.17
2021-01-02 19:00:00,Las Ferias,6.0,15.6,57.6
2021-01-02 19:00:00,MinAmbiente,3.0,7.7,32.08
2021-01-02 19:00:00,Móvil 7ma,9.0,7.7,32.08
2021-01-02 19:00:00,San Cristobal,8.0,17.3,61.24
2021-01-02 19:00:00,Suba,2.0,8.9,37.08
2021-01-02 19:00:00,Tunal,4.0,9.2,38.33
2021-01-02 19:00:00,Usaquen,8.0,10.3,42.92
2021-01-02 19:00:00,Usme,4.0,4.8,20.0
2021-01-02 20:00:00,Bolivia,10.0,9.4,39.17
2021-01-02 20:00:00,CDAR,3.0,5.7,23.75
2021-01-02 20:00:00,Carvajal - Sevillana,17.0,27.8,83.72
2021-01-02 20:00:00,Ciudad Bolívar,3.0,9.3,38.75
2021-01-02 20:00:00,Fontibon,7.0,12.5,50.96
2021-01-02 20:00:00,Guaymaral,1.0,8.4,35.0
2021-01-02 20:00:00,Kennedy,8.0,13.8,53.74
2021-01-02 20:00:00,Las Ferias,5.0,15.5,57.38
2021-01-02 20:00:00,MinAmbiente,5.0,7.6,31.67
2021-01-02 20:00:00,Móvil 7ma,6.0,7.7,32.08
2021-01-02 20:00:00,San Cristobal,10.0,17.3,61.24
2021-01-02 20:00:00,Suba,3.0,8.6,35.83
2021-01-02 20:00:00,Tunal,6.0,10.3,42.92
2021-01-02 20:00:00,Usaquen,2.0,4.8,20.0
2021-01-02 20:00:00,Usme,4.0,12.1,50.1
2021-01-02 21:00:00,Bolivia,7.0,9.5,39.58
2021-01-02 21:00:00,CDAR,4.0,5.6,23.33
2021-01-02 21:00:00,Carvajal - Sevillana,27.0,28.1,84.37
2021-01-02 21:00:00,Ciudad Bolívar,3.0,9.3,38.75
2021-01-02 21:00:00,Fontibon,10.0,12.4,50.74
2021-01-02 21:00:00,Guaymaral,5.0,8.3,34.58
2021-01-02 21:00:00,Jazmín,3.0,12.0,50.0
2021-01-02 21:00:00,Kennedy,14.0,14.0,54.17
2021-01-02 21:00:00,Las Ferias,7.0,15.4,57.17
2021-01-02 21:00:00,MinAmbiente,7.0,7.6,31.67
2021-01-02 21:00:00,Móvil 7ma,7.0,7.7,32.08
2021-01-02 21:00:00,San Cristobal,7.0,17.5,61.66
2021-01-02 21:00:00,Suba,3.0,8.4,35.0
2021-01-02 21:00:00,Tunal,4.0,8.8,36.67
2021-01-02 21:00:00,Usaquen,12.0,10.5,43.75
2021-01-02 21:00:00,Usme,1.0,4.8,20.0
2021-01-02 22:00:00,Bolivia,14.0,10.0,41.67
2021-01-02 22:00:00,CDAR,5.0,5.6,23.33
2021-01-02 22:00:00,Carvajal - Sevillana,20.0,27.5,83.08
2021-01-02 22:00:00,Ciudad Bolívar,3.0,9.4,39.17
2021-01-02 22:00:00,Fontibon,13.0,12.5,50.96
2021-01-02 22:00:00,Guaymaral,4.0,8.1,33.75
2021-01-02 22:00:00,Jazmín,3.0,11.9,49.58
2021-01-02 22:00:00,Kennedy,11.0,14.1,54.38
2021-01-02 22:00:00,Las Ferias,19.0,15.8,58.02
2021-01-02 22:00:00,MinAmbiente,8.0,7.7,32.08
2021-01-02 22:00:00,Móvil 7ma,5.0,7.6,31.67
2021-01-02 22:00:00,San Cristobal,9.0,17.9,62.52
2021-01-02 22:00:00,Suba,4.0,8.4,35.0
2021-01-02 22:00:00,Tunal,2.0,8.0,33.33
2021-01-02 22:00:00,Usaquen,8.0,10.6,44.17
2021-01-02 22:00:00,Usme,1.0,4.7,19.58
2021-01-02 23:00:00,Bolivia,11.0,10.3,42.92
2021-01-02 23:00:00,CDAR,9.0,5.7,23.75
2021-01-02 23:00:00,Carvajal - Sevillana,18.0,27.0,82.01
2021-01-02 23:00:00,Ciudad Bolívar,3.0,9.4,39.17
2021-01-02 23:00:00,Fontibon,11.0,12.6,51.17
2021-01-02 23:00:00,Guaymaral,4.0,7.9,32.92
2021-01-02 23:00:00,Jazmín,3.0,11.8,49.17
2021-01-02 23:00:00,Kennedy,8.0,14.2,54.6
2021-01-02 23:00:00,Las Ferias,17.0,16.2,58.88
2021-01-02 23:00:00,MinAmbiente,9.0,7.9,32.92
2021-01-02 23:00:00,Móvil 7ma,8.0,7.7,32.08
2021-01-02 23:00:00,San Cristobal,16.0,18.3,63.38
2021-01-02 23:00:00,Suba,3.0,8.1,33.75
2021-01-02 23:00:00,Tunal,4.0,7.1,29.58
2021-01-02 23:00:00,Usaquen,10.0,10.9,45.42
2021-01-03 00:00:00,Bolivia,12.0,11.8,49.17
2021-01-03 00:00:00,CDAR,11.0,9.5,39.58
2021-01-03 00:00:00,Carvajal - Sevillana,20.0,23.5,74.51
2021-01-03 00:00:00,Ciudad Bolívar,9.0,5.4,22.5
2021-01-03 00:00:00,Fontibon,8.0,11.6,48.33
2021-01-03 00:00:00,Guaymaral,14.0,8.0,33.33
2021-01-03 00:00:00,Kennedy,17.0,12.2,50.31
2021-01-03 00:00:00,Las Ferias,8.0,16.8,60.17
2021-01-03 00:00:00,MinAmbiente,11.0,9.3,38.75
2021-01-03 00:00:00,Móvil 7ma,15.0,11.8,49.17
2021-01-03 00:00:00,Puente Aranda,14.0,16.0,58.45
2021-01-03 00:00:00,San Cristobal,11.0,9.4,39.17
2021-01-03 00:00:00,Suba,13.0,9.9,41.25
2021-01-03 00:00:00,Tunal,14.0,11.0,45.83
2021-01-03 00:00:00,Usaquen,9.0,5.4,22.5
2021-01-03 00:00:00,Usme,16.0,14.0,54.17
2021-01-03 01:00:00,Bolivia,8.0,11.4,47.5
2021-01-03 01:00:00,CDAR,12.0,8.8,36.67
2021-01-03 01:00:00,Carvajal - Sevillana,21.0,23.7,74.94
2021-01-03 01:00:00,Ciudad Bolívar,12.0,5.5,22.92
2021-01-03 01:00:00,Fontibon,10.0,11.0,45.83
2021-01-03 01:00:00,Guaymaral,8.0,7.6,31.67
2021-01-03 01:00:00,Kennedy,15.0,12.1,50.1
2021-01-03 01:00:00,Las Ferias,10.0,16.0,58.45
2021-01-03 01:00:00,MinAmbiente,7.0,9.2,38.33
2021-01-03 01:00:00,Móvil 7ma,11.0,11.9,49.58
2021-01-03 01:00:00,Puente Aranda,15.0,15.2,56.74
2021-01-03 01:00:00,San Cristobal,9.0,9.7,40.42
2021-01-03 01:00:00,Suba,11.0,9.7,40.42
2021-01-03 01:00:00,Tunal,14.0,11.3,47.08
2021-01-03 01:00:00,Usaquen,6.0,5.5,22.92
2021-01-03 01:00:00,Usme,12.0,13.6,53.31
2021-01-03 02:00:00,Bolivia,6.0,11.0,45.83
2021-01-03 02:00:00,CDAR,13.0,8.3,34.58
2021-01-03 02:00:00,Carvajal - Sevillana,9.0,23.0,73.44
2021-01-03 02:00:00,Ciudad Bolívar,10.0,5.5,22.92
2021-01-03 02:00:00,Fontibon,13.0,10.6,44.17
2021-01-03 02:00:00,Guaymaral,12.0,8.0,33.33
2021-01-03 02:00:00,Kennedy,16.0,11.7,48.75
2021-01-03 02:00:00,Las Ferias,17.0,15.5,57.38
2021-01-03 02:00:00,MinAmbiente,5.0,9.0,37.5
2021-01-03 02:00:00,Móvil 7ma,14.0,11.9,49.58
2021-01-03 02:00:00,Puente Aranda,14.0,14.8,55.88
2021-01-03 02:00:00,San Cristobal,13.0,9.3,38.75
2021-01-03 02:00:00,Suba,6.0,9.1,37.92
2021-01-03 02:00:00,Tunal,19.0,12.0,50.0
2021-01-03 02:00:00,Usaquen,6.0,5.6,23.33
2021-01-03 02:00:00,Usme,9.0,13.2,52.46
2021-01-03 03:00:00,Bolivia,7.0,10.7,44.58
2021-01-03 03:00:00,CDAR,9.0,8.0,33.33
2021-01-03 03:00:00,Carvajal - Sevillana,17.0,22.9,73.23
2021-01-03 03:00:00,Ciudad Bolívar,7.0,5.6,23.33
2021-01-03 03:00:00,Fontibon,16.0,10.5,43.75
2021-01-03 03:00:00,Guaymaral,11.0,8.3,34.58
2021-01-03 03:00:00,Kennedy,29.0,11.9,49.58
2021-01-03 03:00:00,Las Ferias,16.0,15.4,57.17
2021-01-03 03:00:00,MinAmbiente,10.0,9.2,38.33
2021-01-03 03:00:00,Móvil 7ma,15.0,11.8,49.17
2021-01-03 03:00:00,Puente Aranda,13.0,14.5,55.24
2021-01-03 03:00:00,San Cristobal,17.0,9.8,40.83
2021-01-03 03:00:00,Suba,7.0,9.3,38.75
2021-01-03 03:00:00,Tunal,21.0,12.5,50.96
2021-01-03 03:00:00,Usaquen,4.0,5.7,23.75
2021-01-03 03:00:00,Usme,7.0,12.7,51.38
2021-01-03 04:00:00,Bolivia,13.0,10.9,45.42
2021-01-03 04:00:00,CDAR,9.0,8.1,33.75
2021-01-03 04:00:00,Carvajal - Sevillana,14.0,23.0,73.44
2021-01-03 04:00:00,Ciudad Bolívar,5.0,5.6,23.33
2021-01-03 04:00:00,Fontibon,19.0,10.6,44.17
2021-01-03 04:00:00,Guaymaral,18.0,8.8,36.67
2021-01-03 04:00:00,Kennedy,28.0,12.4,50.74
2021-01-03 04:00:00,Las Ferias,7.0,14.9,56.1
2021-01-03 04:00:00,MinAmbiente,12.0,9.7,40.42
2021-01-03 04:00:00,Móvil 7ma,10.0,11.4,47.5
2021-01-03 04:00:00,Puente Aranda,18.0,14.8,55.88
2021-01-03 04:00:00,San Cristobal,18.0,10.4,43.33
2021-01-03 04:00:00,Suba,8.0,9.6,40.0
2021-01-03 04:00:00,Tunal,18.0,13.0,52.03
2021-01-03 04:00:00,Usaquen,3.0,5.8,24.17
2021-01-03 04:00:00,Usme,5.0,12.3,50.53
2021-01-03 05:00:00,Bolivia,9.0,10.9,45.42
2021-01-03 05:00:00,CDAR,9.0,8.3,34.58
2021-01-03 05:00:00,Carvajal - Sevillana,21.0,23.4,74.3
2021-01-03 05:00:00,Ciudad Bolívar,4.0,5.6,23.33
2021-01-03 05:00:00,Fontibon,21.0,11.2,46.67
2021-01-03 05:00:00,Guaymaral,13.0,9.0,37.5
2021-01-03 05:00:00,Kennedy,23.0,12.8,51.6
2021-01-03 05:00:00,Las Ferias,16.0,14.5,55.24
2021-01-03 05:00:00,MinAmbiente,13.0,10.1,42.08
2021-01-03 05:00:00,Móvil 7ma,19.0,12.0,50.0
2021-01-03 05:00:00,Puente Aranda,14.0,14.5,55.24
2021-01-03 05:00:00,San Cristobal,14.0,10.9,45.42
2021-01-03 05:00:00,Suba,18.0,10.2,42.5
2021-01-03 05:00:00,Tunal,7.0,13.1,52.24
2021-01-03 05:00:00,Usaquen,3.0,5.9,24.58
2021-01-03 05:00:00,Usme,4.0,12.0,50.0
2021-01-03 06:00:00,Bolivia,7.0,11.0,45.83
2021-01-03 06:00:00,CDAR,13.0,8.7,36.25
2021-01-03 06:00:00,Carvajal - Sevillana,18.0,23.4,74.3
2021-01-03 06:00:00,Ciudad Bolívar,3.0,5.6,23.33
2021-01-03 06:00:00,Fontibon,16.0,11.7,48.75
2021-01-03 06:00:00,Guaymaral,15.0,9.3,38.75
2021-01-03 06:00:00,Kennedy,17.0,13.1,52.24
2021-01-03 06:00:00,Las Ferias,18.0,14.8,55.88
2021-01-03 06:00:00,MinAmbiente,20.0,10.7,44.58
2021-01-03 06:00:00,Móvil 7ma,15.0,12.4,50.74
2021-01-03 06:00:00,Puente Aranda,14.0,14.7,55.67
2021-01-03 06:00:00,San Cristobal,17.0,11.3,47.08
2021-01-03 06:00:00,Suba,14.0,10.6,44.17
2021-01-03 06:00:00,Tunal,37.0,14.4,55.03
2021-01-03 06:00:00,Usaquen,3.0,6.0,25.0
2021-01-03 06:00:00,Usme,4.0,11.9,49.58
2021-01-03 07:00:00,Bolivia,12.0,11.3,47.08
2021-01-03 07:00:00,CDAR,21.0,9.4,39.17
2021-01-03 07:00:00,Carvajal - Sevillana,25.0,22.9,73.23
2021-01-03 07:00:00,Ciudad Bolívar,3.0,5.5,22.92
2021-01-03 07:00:00,Fontibon,18.0,12.2,50.31
2021-01-03 07:00:00,Guaymaral,16.0,9.8,40.83
2021-01-03 07:00:00,Kennedy,12.0,13.3,52.67
2021-01-03 07:00:00,Las Ferias,20.0,15.1,56.52
2021-01-03 07:00:00,MinAmbiente,15.0,11.2,46.67
2021-01-03 07:00:00,Móvil 7ma,21.0,13.0,52.03
2021-01-03 07:00:00,Puente Aranda,26.0,15.3,56.95
2021-01-03 07:00:00,San Cristobal,16.0,11.6,48.33
2021-01-03 07:00:00,Suba,9.0,10.5,43.75
2021-01-03 07:00:00,Tunal,27.0,15.4,57.17
2021-01-03 07:00:00,Usaquen,2.0,6.0,25.0
2021-01-03 07:00:00,Usme,5.0,11.9,49.58
2021-01-03 08:00:00,Bolivia,18.0,11.8,49.17
2021-01-03 08:00:00,CDAR,18.0,9.8,40.83
2021-01-03 08:00:00,Carvajal - Sevillana,31.0,23.3,74.09
2021-01-03 08:00:00,Ciudad Bolívar,7.0,5.7,23.75
2021-01-03 08:00:00,Fontibon,20.0,12.7,51.38
2021-01-03 08:00:00,Guaymaral,20.0,10.2,42.5
2021-01-03 08:00:00,Kennedy,17.0,13.7,53.53
2021-01-03 08:00:00,Las Ferias,23.0,15.5,57.38
2021-01-03 08:00:00,MinAmbiente,20.0,11.9,49.58
2021-01-03 08:00:00,Móvil 7ma,21.0,13.5,53.1
2021-01-03 08:00:00,Puente Aranda,41.0,16.5,59.52
