FECHA_HORA,PK_ESTACION,pm25_concentracion,pm25_media_movil,iboca,PK_CONTAMINACION
2021-01-28 06:00:00,1,30.4,27.9,71.91,1582
2021-01-28 06:00:00,4,13.35,9.27,58.15,3816
2021-01-28 10:00:00,1,28.24,27.92,70.92,1688
2021-01-28 11:00:00,10,52.51,47.98,118.47,2552
2021-01-28 12:00:00,15,34.18,34.94,76.44,4664
2021-01-28 13:00:00,10,10.8,7.82,57.82,1603
2021-01-28 14:00:00,0,49.57,50.83,96.65,1989
2021-01-28 14:00:00,18,43.57,50.09,102.44,1931
2021-01-28 15:00:00,3,37.05,39.01,101.89,1501
2021-01-28 16:00:00,3,5.33,7.22,50.27,1609
2021-01-28 17:00:00,4,55.84,55.26,88.91,4214
2021-01-28 19:00:00,1,53.55,56.36,84.49,4350
2021-01-28 21:00:00,4,42.5,43.28,96.09,4780
2021-01-28 22:00:00,0,39.45,40.52,70.22,1576
2021-01-28 22:00:00,14,32.3,39.38,118.86,3571
2021-01-29 00:00:00,4,40.98,39.28,95.91,4908
2021-01-29 01:00:00,0,58.37,54.46,88.45,4477
2021-01-29 02:00:00,0,23.64,23.55,84.64,3524
2021-01-29 03:00:00,13,50.19,53.66,61.65,2187
2021-01-29 05:00:00,16,57.44,55.35,86.1,4213
2021-01-29 06:00:00,0,33.81,38.27,115.79,2068
2021-01-29 07:00:00,9,50.82,53.47,53.15,4504
2021-01-29 08:00:00,0,19.7,20.43,51.01,4449
2021-01-29 08:00:00,4,8.91,10.71,99.23,3955
2021-01-29 12:00:00,15,22.0,29.71,77.05,5355
2021-01-29 13:00:00,0,45.4,45.1,79.06,5267
2021-01-29 14:00:00,1,22.86,19.17,68.63,4966
2021-01-29 14:00:00,14,36.68,38.99,63.87,3831
2021-01-29 14:00:00,16,42.41,35.8,107.85,2406
2021-01-29 16:00:00,0,54.78,56.16,119.02,2015
2021-01-29 18:00:00,0,14.93,12.3,61.96,3428
2021-01-29 19:00:00,13,34.77,38.0,55.75,4488
2021-01-29 21:00:00,1,14.23,13.91,77.75,5239
2021-01-29 21:00:00,18,51.52,48.68,115.77,2221
2021-01-29 23:00:00,18,32.24,30.38,68.18,3724
2021-01-30 00:00:00,3,41.76,45.52,65.53,1530
2021-01-30 00:00:00,18,5.66,5.0,62.43,5438
2021-01-30 03:00:00,3,45.03,43.37,61.59,2594
2021-01-30 03:00:00,18,42.7,37.56,53.17,4049
2021-01-30 04:00:00,16,59.54,60.0,61.28,3754
2021-01-30 06:00:00,5,9.77,8.39,96.38,5192
2021-01-30 06:00:00,16,40.18,37.84,51.94,2308
2021-01-30 07:00:00,15,51.37,49.96,117.15,4722
2021-01-30 08:00:00,4,45.1,42.42,51.67,2871
2021-01-30 09:00:00,18,40.71,40.31,75.84,3937
2021-01-30 11:00:00,1,35.22,32.05,58.57,4326
2021-01-30 11:00:00,3,41.79,40.82,99.52,4452
2021-01-30 12:00:00,1,55.47,57.31,118.85,3795
2021-01-30 13:00:00,3,9.55,5.0,90.5,1767
2021-01-30 14:00:00,16,29.12,30.98,96.24,3439
2021-01-30 16:00:00,0,22.94,20.19,111.75,2304
2021-01-30 17:00:00,3,46.98,49.31,67.79,3944
2021-01-30 20:00:00,1,34.48,38.85,50.75,5230
2021-01-30 21:00:00,0,6.15,7.57,86.53,4346
2021-01-30 21:00:00,1,58.12,56.29,80.82,1906
2021-01-30 22:00:00,4,13.98,18.74,56.4,1990
2021-01-31 00:00:00,3,41.68,45.19,90.69,2908
2021-01-31 01:00:00,1,38.26,37.99,119.08,5028
2021-01-31 03:00:00,4,7.6,5.0,102.94,1566
2021-01-31 07:00:00,3,56.74,58.78,118.99,4072
2021-01-31 08:00:00,0,13.42,14.41,55.16,1416
2021-01-31 13:00:00,5,16.02,18.64,118.25,1711
2021-01-31 20:00:00,15,9.02,5.0,117.29,3915
2021-01-31 22:00:00,10,36.2,40.77,103.34,3034
2021-01-31 23:00:00,3,55.5,55.59,52.47,1781
2021-01-31 23:00:00,18,43.98,45.38,111.33,1485
2021-02-01 02:00:00,0,10.97,5.0,64.75,5265
2021-02-01 04:00:00,0,28.18,27.92,96.98,3444
2021-02-01 06:00:00,5,16.0,10.8,45.0,572
2021-02-01 08:00:00,13,25.0,9.3,38.75,1009
2021-02-01 10:00:00,1,21.0,9.1,37.92,1042
2021-02-01 10:00:00,18,30.55,29.54,70.33,3564
2021-02-01 11:00:00,0,29.98,28.66,50.79,5155
2021-02-01 11:00:00,1,15.0,9.0,37.5,10
2021-02-01 14:00:00,0,38.02,39.58,73.56,3972
2021-02-01 15:00:00,1,13.0,9.3,38.75,570
2021-02-01 16:00:00,0,52.11,55.05,113.52,4587
2021-02-01 16:00:00,16,4.0,7.9,32.92,336
2021-02-01 17:00:00,0,14.11,13.22,66.93,1804
2021-02-01 19:00:00,3,14.0,24.9,77.51,769
2021-02-01 22:00:00,15,5.0,7.0,29.17,392
2021-02-02 00:00:00,4,4.0,9.4,39.17,775
2021-02-02 03:00:00,0,43.18,42.75,52.22,4009
2021-02-02 04:00:00,0,20.11,19.67,111.41,2656
2021-02-02 04:00:00,3,28.0,27.7,83.51,72
2021-02-02 05:00:00,3,23.0,28.2,84.58,449
2021-02-02 08:00:00,0,55.57,50.61,81.73,3270
2021-02-02 08:00:00,3,27.53,22.38,71.58,4622
2021-02-02 08:00:00,5,15.0,12.1,50.1,1270
2021-02-02 10:00:00,3,23.05,20.02,87.78,4882
2021-02-02 11:00:00,3,19.9,23.54,107.3,5299
2021-02-02 16:00:00,0,31.74,27.46,57.43,2120
2021-02-02 19:00:00,0,33.33,36.61,54.5,4371
2021-02-02 20:00:00,1,8.0,11.9,49.58,130
2021-02-02 21:00:00,15,1.0,3.2,13.33,495
2021-02-03 02:00:00,3,15.0,26.6,81.15,1056
2021-02-03 02:00:00,4,9.0,7.5,31.25,444
2021-02-03 03:00:00,18,6.0,7.36,76.75,4355
2021-02-03 06:00:00,1,7.0,14.7,55.67,838
2021-02-03 08:00:00,1,11.0,14.6,55.45,34
2021-02-03 08:00:00,13,15.0,12.5,50.96,1198
2021-02-03 10:00:00,4,12.0,9.2,38.33,1113
2021-02-03 15:00:00,0,50.18,46.27,75.63,4381
2021-02-03 15:00:00,18,5.24,10.35,55.13,5471
2021-02-03 19:00:00,0,43.34,42.58,70.72,5275
2021-02-03 19:00:00,1,38.0,17.0,60.59,116
2021-02-03 20:00:00,0,30.22,32.0,73.22,4260
2021-02-03 21:00:00,0,12.37,16.21,109.02,5367
2021-02-03 21:00:00,3,24.0,28.7,85.65,316
2021-02-03 21:00:00,15,9.0,16.2,58.88,741
2021-02-03 21:00:00,17,10.72,14.87,62.0,5255
2021-02-03 22:00:00,3,22.0,27.5,83.08,279
2021-02-03 23:00:00,9,10.0,16.2,58.88,1070
2021-02-04 00:00:00,3,7.0,4.7,19.58,1174
2021-02-04 00:00:00,4,7.0,8.6,35.83,820
2021-02-04 00:00:00,5,6.0,5.4,22.5,661
2021-02-04 01:00:00,15,3.0,5.1,21.25,893
2021-02-04 02:00:00,9,3.0,4.3,17.92,75
2021-02-04 06:00:00,3,8.0,4.8,20.0,1235
2021-02-04 09:00:00,5,6.0,6.3,26.25,534
2021-02-04 11:00:00,3,2.0,5.1,21.25,1193
2021-02-04 13:00:00,0,46.56,45.0,60.1,2597
2021-02-04 15:00:00,1,4.0,5.0,20.83,778
2021-02-04 16:00:00,1,4.0,4.6,19.17,1202
2021-02-04 16:00:00,4,25.0,9.7,40.42,284
2021-02-04 22:00:00,4,11.0,16.6,59.74,686
2021-02-04 23:00:00,1,2.0,4.4,18.33,827
2021-02-05 02:00:00,5,8.0,15.4,57.17,794
2021-02-05 03:00:00,0,36.33,37.87,71.56,3258
2021-02-05 05:00:00,1,6.0,15.1,56.52,257
2021-02-05 06:00:00,0,56.35,53.21,106.71,4327
2021-02-05 08:00:00,14,13.0,17.9,62.52,795
2021-02-05 09:00:00,3,35.0,29.9,88.22,819
2021-02-05 09:00:00,10,7.0,13.8,53.74,541
2021-02-05 10:00:00,18,48.58,46.58,81.3,1547
2021-02-05 13:00:00,5,1.0,8.6,35.83,1283
2021-02-05 14:00:00,17,16.03,17.82,65.38,5251
2021-02-05 15:00:00,3,13.0,23.4,74.3,1066
2021-02-05 17:00:00,15,3.0,14.8,55.88,1101
2021-02-06 00:00:00,0,33.57,30.75,104.98,4261
2021-02-06 05:00:00,3,32.0,30.7,89.93,290
2021-02-06 07:00:00,4,30.0,9.5,39.58,341
2021-02-06 08:00:00,18,26.67,22.63,68.07,4552
2021-02-06 11:00:00,4,14.0,12.0,50.0,337
2021-02-06 12:00:00,0,16.77,11.34,87.91,3468
2021-02-06 17:00:00,18,7.48,5.0,106.0,2356
2021-02-06 18:00:00,15,18.0,5.6,23.33,448
2021-02-06 20:00:00,4,12.0,15.8,58.02,1132
2021-02-06 23:00:00,0,28.27,25.35,57.5,3296
2021-02-07 00:00:00,16,30.41,26.32,84.82,3979
2021-02-07 01:00:00,5,4.0,13.1,52.24,487
2021-02-07 02:00:00,0,35.92,31.47,70.49,1517
2021-02-07 02:00:00,1,14.0,13.1,52.24,598
2021-02-07 08:00:00,1,17.0,15.1,56.52,1039
2021-02-07 11:00:00,18,34.43,39.36,67.84,2246
2021-02-07 14:00:00,0,47.28,44.78,68.7,3020
2021-02-07 14:00:00,15,20.31,21.85,55.0,2802
2021-02-07 15:00:00,16,45.5,47.92,73.74,4909
2021-02-07 21:00:00,0,44.05,44.93,56.55,2556
2021-02-07 21:00:00,5,12.0,14.3,54.81,205
2021-02-08 00:00:00,3,12.0,14.3,54.81,649
2021-02-08 01:00:00,14,7.29,10.13,77.9,5194
2021-02-08 02:00:00,14,8.21,12.58,111.17,2315
2021-02-08 03:00:00,0,38.91,40.86,58.18,3201
2021-02-08 04:00:00,3,7.0,14.7,55.67,815
2021-02-08 06:00:00,0,35.76,36.53,112.49,5048
2021-02-08 07:00:00,1,4.0,4.1,17.08,748
2021-02-08 08:00:00,1,3.0,4.1,17.08,1014
2021-02-08 10:00:00,0,42.23,49.0,98.51,2704
2021-02-08 11:00:00,1,3.0,3.9,16.25,378
2021-02-08 12:00:00,17,23.0,4.4,18.33,285
2021-02-08 13:00:00,16,7.6,12.59,91.93,4372
2021-02-08 14:00:00,0,36.47,37.83,71.71,2332
2021-02-08 15:00:00,3,31.0,21.0,69.16,102
2021-02-08 19:00:00,0,41.81,44.75,54.21,1398
2021-02-08 21:00:00,18,15.17,12.12,107.98,1771
2021-02-09 02:00:00,0,32.77,30.67,56.83,4438
2021-02-09 02:00:00,4,10.0,13.0,52.03,1002
2021-02-09 06:00:00,3,65.0,36.1,101.6,1197
2021-02-09 06:00:00,16,36.0,23.0,73.44,905
2021-02-09 07:00:00,1,11.0,13.9,53.95,1204
2021-02-09 07:00:00,18,46.98,49.76,116.69,2285
2021-02-09 08:00:00,10,22.0,6.2,25.83,657
2021-02-09 09:00:00,16,29.0,24.9,77.51,177
2021-02-09 11:00:00,14,6.0,10.0,41.67,826
2021-02-09 14:00:00,3,16.0,37.7,105.62,411
2021-02-09 14:00:00,4,22.0,13.9,53.95,38
2021-02-09 15:00:00,1,14.0,15.8,58.02,459
2021-02-09 17:00:00,1,8.0,15.8,58.02,1033
2021-02-09 17:00:00,14,3.0,10.8,45.0,98
2021-02-09 20:00:00,0,36.08,39.62,52.05,3426
2021-02-09 21:00:00,13,8.0,10.1,42.08,933
2021-02-09 22:00:00,1,16.0,15.3,56.95,439
2021-02-09 23:00:00,5,15.0,22.3,71.94,623
2021-02-10 04:00:00,18,14.0,9.7,40.42,151
2021-02-10 08:00:00,0,8.7,14.03,102.47,4102
2021-02-10 11:00:00,0,58.83,60.0,88.05,2844
2021-02-10 12:00:00,1,40.0,15.7,57.81,172
2021-02-10 13:00:00,1,27.0,15.9,58.24,702
2021-02-10 14:00:00,0,30.16,36.85,78.14,1481
2021-02-10 15:00:00,5,4.0,15.6,57.6,1286
2021-02-10 17:00:00,0,29.31,29.86,60.52,4150
2021-02-10 20:00:00,16,10.0,19.2,65.31,163
2021-02-10 21:00:00,15,20.0,13.2,52.46,898
2021-02-11 00:00:00,0,15.41,15.01,101.88,2828
2021-02-11 02:00:00,4,18.0,17.7,62.09,266
2021-02-11 05:00:00,10,31.0,21.4,70.02,1246
2021-02-11 07:00:00,18,9.0,15.9,58.24,940
2021-02-11 10:00:00,3,28.0,26.6,81.15,374
2021-02-11 14:00:00,1,8.0,18.3,63.38,76
2021-02-11 14:00:00,3,33.0,27.7,83.51,681
2021-02-11 16:00:00,0,15.12,10.66,106.38,5154
2021-02-11 16:00:00,15,24.0,22.7,72.8,660
2021-02-11 18:00:00,1,9.0,18.8,64.45,56
2021-02-11 20:00:00,14,10.0,21.4,70.02,272
2021-02-11 22:00:00,0,11.46,16.28,93.16,2503
2021-02-12 00:00:00,4,51.0,30.1,88.65,698
2021-02-12 01:00:00,15,9.0,26.9,81.8,204
2021-02-12 03:00:00,5,27.0,13.1,52.24,480
2021-02-12 04:00:00,0,16.14,13.28,50.45,3250
2021-02-12 04:00:00,4,27.0,31.6,91.86,677
2021-02-12 04:00:00,16,8.0,25.6,79.01,1108
2021-02-12 05:00:00,17,27.0,21.2,69.59,610
2021-02-12 06:00:00,18,12.0,24.1,75.8,472
2021-02-12 09:00:00,16,36.0,26.4,80.73,1213
2021-02-12 10:00:00,0,38.87,39.66,93.35,4842
2021-02-12 10:00:00,4,28.0,32.8,94.43,410
2021-02-12 13:00:00,4,11.0,32.7,94.22,641
2021-02-12 13:00:00,5,11.0,15.4,57.17,111
2021-02-12 14:00:00,18,6.0,21.5,70.23,141
2021-02-12 17:00:00,9,9.0,29.8,88.01,1092
2021-02-12 17:00:00,18,2.0,19.0,64.88,854
2021-02-12 18:00:00,0,44.73,48.08,77.49,1362
2021-02-12 18:00:00,14,6.0,16.8,60.17,527
2021-02-12 20:00:00,0,26.26,24.33,95.15,2865
2021-02-12 20:00:00,1,10.0,22.0,71.3,969
2021-02-12 21:00:00,14,5.0,15.6,57.6,357
2021-02-12 22:00:00,9,17.0,27.5,83.08,847
2021-02-13 00:00:00,3,5.09,5.0,61.94,4626
2021-02-13 02:00:00,0,14.98,15.42,55.11,4113
2021-02-13 02:00:00,17,8.75,6.67,103.29,4081
2021-02-13 03:00:00,1,44.11,41.08,51.42,4578
2021-02-13 06:00:00,3,30.92,27.98,81.52,3642
2021-02-13 07:00:00,1,16.53,12.84,103.91,2066
2021-02-13 08:00:00,18,33.41,31.75,81.51,5446
2021-02-13 10:00:00,4,17.28,22.64,111.78,4767
2021-02-13 12:00:00,18,58.25,60.0,65.84,4546
2021-02-13 13:00:00,4,37.02,34.7,72.13,1526
2021-02-13 13:00:00,18,26.13,22.87,93.88,4030
2021-02-13 18:00:00,13,24.6,20.63,110.15,2709
2021-02-13 19:00:00,13,12.2,11.41,87.46,1441
2021-02-13 20:00:00,0,16.99,21.51,77.83,3534
2021-02-13 22:00:00,0,7.69,7.53,61.72,5036
2021-02-13 22:00:00,1,41.36,42.87,64.07,1868
2021-02-13 22:00:00,14,56.02,53.94,111.84,2460
2021-02-13 23:00:00,3,21.09,20.46,113.9,5282
2021-02-13 23:00:00,13,47.07,46.04,110.71,5309
2021-02-13 23:00:00,18,19.9,20.9,119.4,4831
2021-02-14 04:00:00,1,46.29,44.98,58.74,1952
2021-02-14 07:00:00,0,24.58,18.18,73.05,3877
2021-02-14 08:00:00,14,53.51,58.45,113.19,4246
2021-02-14 09:00:00,14,26.79,28.64,100.07,3723
2021-02-14 13:00:00,1,12.78,11.79,52.22,3901
2021-02-14 15:00:00,0,22.26,24.05,107.33,4410
2021-02-14 15:00:00,3,17.04,22.22,83.45,3079
2021-02-14 19:00:00,0,13.74,13.04,57.41,1415
2021-02-15 00:00:00,0,34.0,31.89,80.83,4499
2021-02-15 01:00:00,5,26.08,22.99,53.11,2134
2021-02-15 04:00:00,4,8.8,11.91,71.07,2925
2021-02-15 05:00:00,15,59.67,60.0,115.4,2278
2021-02-15 05:00:00,16,38.78,38.94,68.88,4278
2021-02-15 10:00:00,0,44.31,42.55,85.82,2449
2021-02-15 10:00:00,3,44.72,41.5,81.87,2230
2021-02-15 10:00:00,4,46.17,45.94,90.16,4227
2021-02-15 12:00:00,4,56.9,50.41,57.45,5320
2021-02-15 12:00:00,10,43.29,41.49,111.44,3405
2021-02-15 13:00:00,0,24.28,22.37,90.81,2281
2021-02-15 13:00:00,1,17.48,24.7,111.13,1340
2021-02-15 13:00:00,4,38.95,38.22,94.89,4788
2021-02-15 15:00:00,1,36.55,34.18,103.91,2413
2021-02-15 18:00:00,5,44.03,49.12,75.69,3066
2021-02-15 20:00:00,0,25.26,25.88,111.58,2648
2021-02-15 21:00:00,0,53.29,50.4,85.5,4090
2021-02-15 21:00:00,18,40.69,37.29,118.31,5231
2021-02-15 23:00:00,0,25.14,26.27,61.77,2793
2021-02-15 23:00:00,5,6.24,5.0,55.31,5004
2021-02-16 01:00:00,4,34.36,31.58,111.06,1611
2021-02-16 01:00:00,18,38.37,42.77,84.6,5456
2021-02-16 03:00:00,0,57.4,57.28,86.4,3101
2021-02-16 03:00:00,10,59.98,60.0,99.88,2794
2021-02-16 05:00:00,0,19.96,18.83,69.78,3421
2021-02-16 07:00:00,13,40.87,37.83,51.23,1800
2021-02-16 08:00:00,0,37.8,34.25,88.99,2180
2021-02-16 11:00:00,4,30.26,30.21,89.67,3546
2021-02-16 13:00:00,0,29.03,28.66,117.65,2632
2021-02-16 15:00:00,3,16.99,17.94,103.17,1734
2021-02-16 15:00:00,4,9.38,8.36,81.63,2867
2021-02-16 15:00:00,18,29.35,26.65,119.87,4287
2021-02-16 21:00:00,1,47.55,49.47,76.79,5412
2021-02-17 00:00:00,18,15.49,11.96,81.66,3894
2021-02-17 05:00:00,3,31.15,28.43,60.1,4055
2021-02-17 08:00:00,1,27.35,28.73,64.05,3939
2021-02-17 11:00:00,3,27.01,32.04,79.52,3586
2021-02-17 12:00:00,13,12.32,10.5,83.26,3855
2021-02-17 12:00:00,17,18.91,17.64,59.65,3033
2021-02-17 13:00:00,3,32.81,30.68,100.07,5297
2021-02-17 15:00:00,18,40.75,40.9,84.4,2098
2021-02-17 17:00:00,0,11.46,12.06,91.09,1690
2021-02-17 17:00:00,4,42.25,30.73,70.5,5345
2021-02-17 18:00:00,0,33.75,33.49,55.43,3637
2021-02-17 19:00:00,3,30.59,30.77,66.48,2796
2021-02-17 19:00:00,5,36.61,33.3,91.05,2669
2021-02-17 19:00:00,15,51.43,51.59,58.46,4758
2021-02-17 20:00:00,18,23.2,23.8,109.06,5468
2021-02-17 22:00:00,0,29.5,28.71,116.42,4739
2021-02-18 01:00:00,13,21.55,25.08,82.47,3384
2021-02-18 04:00:00,13,51.86,53.95,112.22,3265
2021-02-18 09:00:00,14,17.58,7.91,70.31,5380
2021-02-18 11:00:00,1,50.27,48.23,103.25,3388
2021-02-18 13:00:00,4,26.88,24.08,97.74,3755
2021-02-18 14:00:00,4,42.9,45.13,102.25,2645
2021-02-18 17:00:00,4,19.92,18.83,51.94,3694
2021-02-18 18:00:00,0,38.59,40.81,77.85,2593
2021-02-19 00:00:00,0,38.28,36.07,113.2,3358
2021-02-19 00:00:00,14,42.67,43.57,62.87,1345
2021-02-19 01:00:00,3,46.73,45.61,66.1,4625
2021-02-19 03:00:00,3,32.34,31.53,106.64,5010
2021-02-19 04:00:00,3,13.05,13.84,64.71,4057
2021-02-19 04:00:00,16,44.03,43.92,79.34,2571
2021-02-19 08:00:00,0,27.15,22.03,90.71,1923
2021-02-19 08:00:00,18,10.52,14.34,93.96,2497
2021-02-19 12:00:00,4,20.89,25.89,66.85,2326
2021-02-19 13:00:00,5,14.0,9.82,92.65,2995
2021-02-19 13:00:00,9,15.28,14.97,109.63,3761
2021-02-19 14:00:00,0,14.52,14.94,114.49,4984
2021-02-19 17:00:00,0,49.74,49.42,82.8,3040
2021-02-19 20:00:00,0,25.1,26.77,59.9,1980
2021-02-19 21:00:00,1,49.27,53.0,53.08,2745
2021-02-19 22:00:00,5,52.76,53.56,77.92,1778
2021-02-19 23:00:00,3,8.9,7.67,105.78,4301
2021-02-20 01:00:00,0,29.7,26.5,117.69,4331
2021-02-20 03:00:00,0,26.12,27.98,101.83,2545
2021-02-20 03:00:00,3,56.59,52.75,86.41,2815
2021-02-20 04:00:00,0,36.15,31.85,52.97,4683
2021-02-20 05:00:00,10,33.72,33.09,97.29,5235
2021-02-20 06:00:00,0,41.37,42.99,109.79,3725
2021-02-20 09:00:00,14,16.36,12.46,118.93,3070
2021-02-20 11:00:00,3,14.35,11.18,79.09,5283
2021-02-20 11:00:00,18,5.98,5.0,56.69,3775
2021-02-20 12:00:00,0,29.08,29.49,59.02,4101
2021-02-20 12:00:00,18,38.06,37.76,96.17,3832
2021-02-20 14:00:00,0,5.61,9.8,93.45,2342
2021-02-20 15:00:00,0,38.67,40.74,84.7,1825
2021-02-20 16:00:00,18,15.63,12.33,59.48,2523
2021-02-20 18:00:00,4,50.79,51.13,114.88,3184
2021-02-20 18:00:00,14,56.26,55.49,111.12,1525
2021-02-20 19:00:00,0,53.91,60.0,79.94,4376
2021-02-20 20:00:00,4,47.99,50.87,90.4,3639
2021-02-20 20:00:00,9,17.49,21.51,98.07,4233
2021-02-20 21:00:00,3,50.8,46.89,74.71,1632
2021-02-21 05:00:00,0,58.32,56.01,64.31,3762
2021-02-21 05:00:00,16,8.52,5.64,83.51,2034
2021-02-21 06:00:00,0,31.42,30.22,117.09,5051
2021-02-21 06:00:00,15,11.15,7.63,74.85,4172
2021-02-21 06:00:00,18,12.44,14.07,66.43,3125
2021-02-21 07:00:00,0,6.12,5.68,89.3,2657
2021-02-21 09:00:00,0,8.42,5.0,72.84,4582
2021-02-21 10:00:00,4,47.62,49.11,103.75,5316
2021-02-21 11:00:00,0,14.77,13.92,73.53,4840
2021-02-21 12:00:00,1,23.89,25.26,97.89,2752
2021-02-21 13:00:00,4,17.43,17.19,50.45,2101
2021-02-21 15:00:00,5,35.89,36.22,98.92,5245
2021-02-21 17:00:00,3,43.23,46.08,112.3,3490
2021-02-21 17:00:00,16,52.65,53.05,115.01,4201
2021-02-21 18:00:00,0,27.71,24.03,93.65,2707
2021-02-21 19:00:00,0,17.05,20.64,89.73,2721
2021-02-22 01:00:00,15,58.28,60.0,83.08,5185
2021-02-22 01:00:00,18,56.14,59.64,90.94,2339
2021-02-22 02:00:00,0,37.32,40.37,106.79,4655
2021-02-22 09:00:00,4,15.18,14.44,74.35,4789
2021-02-22 09:00:00,14,36.17,43.11,58.07,3718
2021-02-22 10:00:00,3,55.64,55.24,71.76,4630
2021-02-22 10:00:00,16,5.19,6.61,68.07,4838
2021-02-22 13:00:00,14,12.53,8.57,61.74,4907
2021-02-22 18:00:00,0,38.56,44.28,91.7,4238
2021-02-22 18:00:00,18,46.07,43.32,60.13,1709
2021-02-22 20:00:00,14,18.36,16.22,102.33,1920
2021-02-22 23:00:00,0,7.02,6.42,61.97,3298
2021-02-23 01:00:00,0,7.36,7.37,109.36,2361
2021-02-23 01:00:00,3,47.54,44.58,68.97,4834
2021-02-23 03:00:00,3,9.49,12.48,61.03,2609
2021-02-23 04:00:00,1,20.2,21.57,105.21,3565
2021-02-23 06:00:00,3,26.93,25.73,90.74,1770
2021-02-23 09:00:00,0,28.87,26.67,73.88,5312
2021-02-23 12:00:00,0,5.73,5.0,56.66,3017
2021-02-23 14:00:00,4,49.18,53.51,102.52,2636
2021-02-23 15:00:00,1,18.12,20.94,76.53,3535
2021-02-23 16:00:00,0,49.96,45.68,110.08,4305
2021-02-23 16:00:00,16,9.9,13.13,68.02,2177
2021-02-23 18:00:00,4,36.98,37.13,50.53,4806
2021-02-23 18:00:00,13,20.04,22.71,98.45,3665
2021-02-23 19:00:00,18,7.23,5.0,89.51,1811
2021-02-23 20:00:00,16,43.16,37.8,111.43,4194
2021-02-23 21:00:00,0,42.49,44.01,80.43,4154
2021-02-23 21:00:00,18,26.14,21.95,72.86,2810
2021-02-23 22:00:00,16,11.91,15.66,56.96,3486
2021-02-24 01:00:00,1,41.39,47.11,73.78,1443
2021-02-24 01:00:00,14,50.35,55.73,83.09,3061
2021-02-24 06:00:00,0,16.34,12.95,54.67,2879
2021-02-24 07:00:00,1,28.72,28.6,105.29,2822
2021-02-24 08:00:00,3,13.36,8.46,70.86,4058
2021-02-24 12:00:00,0,56.28,57.66,68.6,1651
2021-02-24 12:00:00,4,41.74,41.61,84.05,2232
2021-02-24 18:00:00,3,5.07,5.0,52.99,4936
2021-02-24 19:00:00,1,52.27,52.25,57.61,2893
2021-02-24 20:00:00,16,39.97,41.12,74.44,1532
2021-02-24 22:00:00,3,27.72,31.39,96.79,3256
2021-02-24 23:00:00,18,40.44,40.19,67.96,4047
2021-02-25 01:00:00,18,34.27,36.94,77.02,3311
2021-02-25 02:00:00,0,40.61,39.93,119.06,1893
2021-02-25 03:00:00,5,5.18,6.93,84.4,2784
2021-02-25 03:00:00,17,32.62,33.3,75.06,4078
2021-02-25 07:00:00,3,35.34,40.18,105.21,1524
2021-02-25 08:00:00,0,44.67,48.84,113.59,1637
2021-02-25 09:00:00,18,52.21,57.72,50.98,2544
2021-02-25 10:00:00,0,9.81,14.65,58.22,5207
2021-02-25 12:00:00,15,51.09,47.69,64.86,2481
2021-02-25 13:00:00,1,32.5,36.51,50.11,2328
2021-02-25 14:00:00,18,18.16,17.36,97.5,4029
2021-02-25 15:00:00,0,20.51,26.41,86.97,5266
2021-02-25 15:00:00,14,32.35,27.15,57.54,3408
2021-02-25 15:00:00,16,36.41,39.57,110.15,3164
2021-02-25 19:00:00,0,37.22,41.92,82.23,2087
2021-02-25 19:00:00,16,50.2,47.81,93.23,5344
2021-02-25 20:00:00,18,43.85,41.1,69.26,3014
2021-02-25 21:00:00,0,43.97,37.3,67.56,4510
2021-02-25 22:00:00,4,30.74,31.85,60.11,1521
2021-02-26 00:00:00,16,51.06,48.45,76.23,1787
2021-02-26 01:00:00,16,16.34,15.46,78.36,1752
2021-02-26 10:00:00,0,58.16,60.0,89.53,4002
2021-02-26 11:00:00,18,49.6,48.21,69.59,4042
2021-02-26 13:00:00,13,5.0,7.26,68.4,1829
2021-02-26 16:00:00,0,56.94,55.12,117.5,1728
2021-02-26 16:00:00,16,31.46,29.22,101.26,2288
2021-02-26 17:00:00,3,39.54,40.57,58.89,1879
2021-02-26 18:00:00,4,18.83,14.5,94.5,4799
2021-02-26 18:00:00,15,47.16,47.15,119.19,4187
2021-02-26 19:00:00,15,58.96,60.0,75.19,1951
2021-02-26 21:00:00,0,14.28,16.5,77.43,5138
2021-02-27 04:00:00,0,47.32,44.44,61.13,4939
2021-02-27 06:00:00,16,26.52,28.45,78.72,2443
2021-02-27 07:00:00,15,56.81,55.24,93.11,2699
2021-02-27 07:00:00,17,16.0,16.67,98.48,3365
2021-02-27 14:00:00,9,30.28,31.18,58.97,2932
2021-02-27 16:00:00,4,12.1,16.61,54.21,3851
2021-02-27 16:00:00,18,9.59,6.8,53.17,2749
2021-02-27 17:00:00,0,52.25,53.11,107.25,4318
2021-02-27 20:00:00,3,23.6,26.38,56.39,2999
2021-02-27 23:00:00,4,49.44,53.68,75.24,1522
2021-02-28 00:00:00,0,5.98,5.0,78.5,3643
2021-02-28 01:00:00,18,9.13,10.11,51.15,3828
2021-02-28 02:00:00,14,10.07,10.52,97.18,1368
2021-02-28 03:00:00,5,13.49,13.7,94.94,4396
2021-02-28 03:00:00,18,46.44,44.37,93.37,1482
2021-02-28 05:00:00,4,10.0,13.0,52.59,3180
2021-02-28 09:00:00,4,20.77,14.89,97.28,2389
2021-02-28 12:00:00,1,27.53,33.64,118.26,5200
