FECHA_HORA,anio,mes,trimestre,dia,hora,PK_TIEMPO
2021-06-22 05:00:00,2021,6,2,22,5,2905
2021-06-22 06:00:00,2021,6,2,22,6,3403
2021-06-22 08:00:00,2021,6,2,22,8,806
2021-06-22 09:00:00,2021,6,2,22,9,1425
2021-06-22 11:00:00,2021,6,2,22,11,1036
2021-06-22 12:00:00,2021,6,2,22,12,21
2021-06-22 13:00:00,2021,6,2,22,13,1344
2021-06-22 14:00:00,2021,6,2,22,14,2694
2021-06-22 16:00:00,2021,6,2,22,16,413
2021-06-22 18:00:00,2021,6,2,22,18,2849
2021-06-22 19:00:00,2021,6,2,22,19,1478
2021-06-22 21:00:00,2021,6,2,22,21,2927
2021-06-22 22:00:00,2021,6,2,22,22,862
2021-06-22 23:00:00,2021,6,2,22,23,34
2021-06-23 00:00:00,2021,6,2,23,0,164
2021-06-23 01:00:00,2021,6,2,23,1,3523
2021-06-23 02:00:00,2021,6,2,23,2,111
2021-06-23 03:00:00,2021,6,2,23,3,4079
2021-06-23 04:00:00,2021,6,2,23,4,3285
2021-06-23 05:00:00,2021,6,2,23,5,573
2021-06-23 06:00:00,2021,6,2,23,6,1559
2021-06-23 07:00:00,2021,6,2,23,7,2657
2021-06-23 08:00:00,2021,6,2,23,8,343
2021-06-23 09:00:00,2021,6,2,23,9,1299
2021-06-23 10:00:00,2021,6,2,23,10,1745
2021-06-23 11:00:00,2021,6,2,23,11,567
2021-06-23 12:00:00,2021,6,2,23,12,163
2021-06-23 13:00:00,2021,6,2,23,13,2333
2021-06-23 15:00:00,2021,6,2,23,15,1032
2021-06-23 16:00:00,2021,6,2,23,16,12
2021-06-23 17:00:00,2021,6,2,23,17,3651
2021-06-23 21:00:00,2021,6,2,23,21,3476
2021-06-23 22:00:00,2021,6,2,23,22,1120
2021-06-23 23:00:00,2021,6,2,23,23,1524
2021-06-24 01:00:00,2021,6,2,24,1,3341
2021-06-24 02:00:00,2021,6,2,24,2,1197
2021-06-24 03:00:00,2021,6,2,24,3,3316
2021-06-24 04:00:00,2021,6,2,24,4,1680
2021-06-24 05:00:00,2021,6,2,24,5,2276
2021-06-24 07:00:00,2021,6,2,24,7,1246
2021-06-24 12:00:00,2021,6,2,24,12,1018
2021-06-24 15:00:00,2021,6,2,24,15,1014
2021-06-24 16:00:00,2021,6,2,24,16,3781
2021-06-24 18:00:00,2021,6,2,24,18,3574
2021-06-24 19:00:00,2021,6,2,24,19,298
2021-06-24 21:00:00,2021,6,2,24,21,2320
2021-06-24 22:00:00,2021,6,2,24,22,2193
2021-06-25 01:00:00,2021,6,2,25,1,2452
2021-06-25 02:00:00,2021,6,2,25,2,3818
2021-06-25 05:00:00,2021,6,2,25,5,1829
2021-06-25 06:00:00,2021,6,2,25,6,2261
2021-06-25 07:00:00,2021,6,2,25,7,3072
2021-06-25 10:00:00,2021,6,2,25,10,1329
2021-06-25 14:00:00,2021,6,2,25,14,1074
2021-06-25 15:00:00,2021,6,2,25,15,831
2021-06-25 18:00:00,2021,6,2,25,18,2267
2021-06-25 19:00:00,2021,6,2,25,19,1632
2021-06-25 20:00:00,2021,6,2,25,20,1786
2021-06-25 21:00:00,2021,6,2,25,21,906
2021-06-25 23:00:00,2021,6,2,25,23,2960
2021-06-26 00:00:00,2021,6,2,26,0,568
2021-06-26 01:00:00,2021,6,2,26,1,2503
2021-06-26 03:00:00,2021,6,2,26,3,231
2021-06-26 04:00:00,2021,6,2,26,4,1619
2021-06-26 05:00:00,2021,6,2,26,5,182
2021-06-26 08:00:00,2021,6,2,26,8,1283
2021-06-26 09:00:00,2021,6,2,26,9,1657
2021-06-26 10:00:00,2021,6,2,26,10,1917
2021-06-26 11:00:00,2021,6,2,26,11,3520
2021-06-26 12:00:00,2021,6,2,26,12,1210
2021-06-26 13:00:00,2021,6,2,26,13,1746
2021-06-26 14:00:00,2021,6,2,26,14,190
2021-06-26 15:00:00,2021,6,2,26,15,622
2021-06-26 16:00:00,2021,6,2,26,16,881
2021-06-26 17:00:00,2021,6,2,26,17,267
2021-06-26 18:00:00,2021,6,2,26,18,3984
2021-06-26 19:00:00,2021,6,2,26,19,632
2021-06-26 20:00:00,2021,6,2,26,20,1682
2021-06-26 21:00:00,2021,6,2,26,21,2807
2021-06-26 22:00:00,2021,6,2,26,22,2229
2021-06-27 02:00:00,2021,6,2,27,2,3041
2021-06-27 04:00:00,2021,6,2,27,4,3655
2021-06-27 05:00:00,2021,6,2,27,5,3408
2021-06-27 07:00:00,2021,6,2,27,7,2949
2021-06-27 08:00:00,2021,6,2,27,8,2008
2021-06-27 12:00:00,2021,6,2,27,12,411
2021-06-27 13:00:00,2021,6,2,27,13,212
2021-06-27 14:00:00,2021,6,2,27,14,3740
2021-06-27 15:00:00,2021,6,2,27,15,321
2021-06-27 17:00:00,2021,6,2,27,17,1281
2021-06-27 18:00:00,2021,6,2,27,18,4122
2021-06-28 01:00:00,2021,6,2,28,1,3700
2021-06-28 02:00:00,2021,6,2,28,2,2053
2021-06-28 05:00:00,2021,6,2,28,5,3421
2021-06-28 08:00:00,2021,6,2,28,8,2500
2021-06-28 11:00:00,2021,6,2,28,11,3788
2021-06-28 12:00:00,2021,6,2,28,12,878
2021-06-28 14:00:00,2021,6,2,28,14,3525
2021-06-28 15:00:00,2021,6,2,28,15,2722
2021-06-28 16:00:00,2021,6,2,28,16,2429
2021-06-28 18:00:00,2021,6,2,28,18,3254
2021-06-28 19:00:00,2021,6,2,28,19,126
2021-06-28 20:00:00,2021,6,2,28,20,3194
2021-06-28 21:00:00,2021,6,2,28,21,456
2021-06-28 22:00:00,2021,6,2,28,22,2660
2021-06-28 23:00:00,2021,6,2,28,23,1095
2021-06-29 00:00:00,2021,6,2,29,0,1701
2021-06-29 01:00:00,2021,6,2,29,1,787
2021-06-29 02:00:00,2021,6,2,29,2,2985
2021-06-29 04:00:00,2021,6,2,29,4,2638
2021-06-29 05:00:00,2021,6,2,29,5,694
2021-06-29 08:00:00,2021,6,2,29,8,434
2021-06-29 09:00:00,2021,6,2,29,9,97
2021-06-29 10:00:00,2021,6,2,29,10,652
2021-06-29 11:00:00,2021,6,2,29,11,130
2021-06-29 14:00:00,2021,6,2,29,14,4063
2021-06-29 15:00:00,2021,6,2,29,15,1049
2021-06-29 16:00:00,2021,6,2,29,16,1087
2021-06-29 18:00:00,2021,6,2,29,18,4074
2021-06-29 19:00:00,2021,6,2,29,19,1965
2021-06-29 21:00:00,2021,6,2,29,21,668
2021-06-29 22:00:00,2021,6,2,29,22,1986
2021-06-29 23:00:00,2021,6,2,29,23,1536
2021-06-30 01:00:00,2021,6,2,30,1,1589
2021-06-30 04:00:00,2021,6,2,30,4,265
2021-06-30 05:00:00,2021,6,2,30,5,2472
2021-06-30 06:00:00,2021,6,2,30,6,976
2021-06-30 09:00:00,2021,6,2,30,9,1724
2021-06-30 10:00:00,2021,6,2,30,10,620
2021-06-30 11:00:00,2021,6,2,30,11,2757
2021-06-30 12:00:00,2021,6,2,30,12,2885
2021-06-30 13:00:00,2021,6,2,30,13,584
2021-06-30 16:00:00,2021,6,2,30,16,3562
2021-06-30 17:00:00,2021,6,2,30,17,1324
2021-06-30 19:00:00,2021,6,2,30,19,3536
2021-06-30 20:00:00,2021,6,2,30,20,2613
2021-06-30 21:00:00,2021,6,2,30,21,1385
2021-06-30 22:00:00,2021,6,2,30,22,2371
2021-06-30 23:00:00,2021,6,2,30,23,4082
2021-07-01 01:00:00,2021,7,3,1,1,3909
2021-07-01 03:00:00,2021,7,3,1,3,3261
2021-07-01 05:00:00,2021,7,3,1,5,237
2021-07-01 07:00:00,2021,7,3,1,7,793
2021-07-01 08:00:00,2021,7,3,1,8,505
2021-07-01 11:00:00,2021,7,3,1,11,3422
2021-07-01 12:00:00,2021,7,3,1,12,2567
2021-07-01 15:00:00,2021,7,3,1,15,1003
2021-07-01 18:00:00,2021,7,3,1,18,2125
2021-07-01 20:00:00,2021,7,3,1,20,2692
2021-07-01 21:00:00,2021,7,3,1,21,398
2021-07-01 22:00:00,2021,7,3,1,22,2650
2021-07-01 23:00:00,2021,7,3,1,23,578
2021-07-02 02:00:00,2021,7,3,2,2,282
2021-07-02 03:00:00,2021,7,3,2,3,995
2021-07-02 04:00:00,2021,7,3,2,4,642
2021-07-02 05:00:00,2021,7,3,2,5,1980
2021-07-02 07:00:00,2021,7,3,2,7,2872
2021-07-02 08:00:00,2021,7,3,2,8,2021
2021-07-02 09:00:00,2021,7,3,2,9,3133
2021-07-02 10:00:00,2021,7,3,2,10,2545
2021-07-02 11:00:00,2021,7,3,2,11,1449
2021-07-02 12:00:00,2021,7,3,2,12,1629
2021-07-02 13:00:00,2021,7,3,2,13,1911
2021-07-02 15:00:00,2021,7,3,2,15,3138
2021-07-02 16:00:00,2021,7,3,2,16,2263
2021-07-02 18:00:00,2021,7,3,2,18,4021
2021-07-02 21:00:00,2021,7,3,2,21,73
2021-07-02 22:00:00,2021,7,3,2,22,2250
2021-07-02 23:00:00,2021,7,3,2,23,2912
2021-07-03 00:00:00,2021,7,3,3,0,3209
2021-07-03 01:00:00,2021,7,3,3,1,703
2021-07-03 02:00:00,2021,7,3,3,2,1885
2021-07-03 03:00:00,2021,7,3,3,3,147
2021-07-03 04:00:00,2021,7,3,3,4,2669
2021-07-03 05:00:00,2021,7,3,3,5,3972
2021-07-03 06:00:00,2021,7,3,3,6,670
2021-07-03 07:00:00,2021,7,3,3,7,455
2021-07-03 10:00:00,2021,7,3,3,10,969
2021-07-03 11:00:00,2021,7,3,3,11,1045
2021-07-03 12:00:00,2021,7,3,3,12,469
2021-07-03 17:00:00,2021,7,3,3,17,3857
2021-07-03 19:00:00,2021,7,3,3,19,1086
2021-07-03 20:00:00,2021,7,3,3,20,1763
2021-07-04 01:00:00,2021,7,3,4,1,2180
2021-07-04 02:00:00,2021,7,3,4,2,1212
2021-07-04 03:00:00,2021,7,3,4,3,3228
2021-07-04 06:00:00,2021,7,3,4,6,3701
2021-07-04 08:00:00,2021,7,3,4,8,1012
2021-07-04 11:00:00,2021,7,3,4,11,3919
2021-07-04 13:00:00,2021,7,3,4,13,64
2021-07-04 17:00:00,2021,7,3,4,17,3236
2021-07-04 19:00:00,2021,7,3,4,19,209
2021-07-04 21:00:00,2021,7,3,4,21,2086
2021-07-04 23:00:00,2021,7,3,4,23,1683
2021-07-05 01:00:00,2021,7,3,5,1,4131
2021-07-05 02:00:00,2021,7,3,5,2,621
2021-07-05 05:00:00,2021,7,3,5,5,2289
2021-07-05 08:00:00,2021,7,3,5,8,941
2021-07-05 09:00:00,2021,7,3,5,9,2566
2021-07-05 10:00:00,2021,7,3,5,10,57
2021-07-05 11:00:00,2021,7,3,5,11,537
2021-07-05 12:00:00,2021,7,3,5,12,698
2021-07-05 19:00:00,2021,7,3,5,19,2820
2021-07-05 21:00:00,2021,7,3,5,21,432
2021-07-05 22:00:00,2021,7,3,5,22,635
2021-07-06 00:00:00,2021,7,3,6,0,3955
2021-07-06 01:00:00,2021,7,3,6,1,3153
2021-07-06 04:00:00,2021,7,3,6,4,901
2021-07-06 05:00:00,2021,7,3,6,5,1166
2021-07-06 10:00:00,2021,7,3,6,10,27
2021-07-06 11:00:00,2021,7,3,6,11,2392
2021-07-06 12:00:00,2021,7,3,6,12,3212
2021-07-06 13:00:00,2021,7,3,6,13,2189
2021-07-06 15:00:00,2021,7,3,6,15,4088
2021-07-06 20:00:00,2021,7,3,6,20,2717
2021-07-06 21:00:00,2021,7,3,6,21,1919
2021-07-06 22:00:00,2021,7,3,6,22,3337
2021-07-07 00:00:00,2021,7,3,7,0,2011
2021-07-07 04:00:00,2021,7,3,7,4,2759
2021-07-07 06:00:00,2021,7,3,7,6,1447
2021-07-07 09:00:00,2021,7,3,7,9,152
2021-07-07 13:00:00,2021,7,3,7,13,2948
2021-07-07 16:00:00,2021,7,3,7,16,618
2021-07-07 17:00:00,2021,7,3,7,17,821
2021-07-07 18:00:00,2021,7,3,7,18,2561
2021-07-07 21:00:00,2021,7,3,7,21,185
2021-07-07 23:00:00,2021,7,3,7,23,1484
2021-07-08 00:00:00,2021,7,3,8,0,1482
2021-07-08 01:00:00,2021,7,3,8,1,2579
2021-07-08 03:00:00,2021,7,3,8,3,2704
2021-07-08 04:00:00,2021,7,3,8,4,870
2021-07-08 05:00:00,2021,7,3,8,5,1528
2021-07-08 06:00:00,2021,7,3,8,6,2147
2021-07-08 07:00:00,2021,7,3,8,7,588
2021-07-08 10:00:00,2021,7,3,8,10,659
2021-07-08 11:00:00,2021,7,3,8,11,109
2021-07-08 12:00:00,2021,7,3,8,12,1293
2021-07-08 14:00:00,2021,7,3,8,14,3544
2021-07-08 17:00:00,2021,7,3,8,17,3702
2021-07-08 18:00:00,2021,7,3,8,18,1428
2021-07-08 19:00:00,2021,7,3,8,19,2346
2021-07-08 21:00:00,2021,7,3,8,21,3911
2021-07-08 22:00:00,2021,7,3,8,22,2426
2021-07-09 00:00:00,2021,7,3,9,0,363
2021-07-09 01:00:00,2021,7,3,9,1,1433
2021-07-09 07:00:00,2021,7,3,9,7,1613
2021-07-09 08:00:00,2021,7,3,9,8,934
2021-07-09 09:00:00,2021,7,3,9,9,2381
2021-07-09 10:00:00,2021,7,3,9,10,3355
2021-07-09 13:00:00,2021,7,3,9,13,682
2021-07-09 14:00:00,2021,7,3,9,14,2540
2021-07-09 20:00:00,2021,7,3,9,20,2569
2021-07-09 21:00:00,2021,7,3,9,21,2133
2021-07-09 22:00:00,2021,7,3,9,22,3844
2021-07-09 23:00:00,2021,7,3,9,23,891
2021-07-10 00:00:00,2021,7,3,10,0,3678
2021-07-10 04:00:00,2021,7,3,10,4,3324
2021-07-10 05:00:00,2021,7,3,10,5,2945
2021-07-10 06:00:00,2021,7,3,10,6,2476
2021-07-10 08:00:00,2021,7,3,10,8,1879
2021-07-10 10:00:00,2021,7,3,10,10,3579
2021-07-10 11:00:00,2021,7,3,10,11,3584
2021-07-10 12:00:00,2021,7,3,10,12,2873
2021-07-10 14:00:00,2021,7,3,10,14,1288
2021-07-10 17:00:00,2021,7,3,10,17,1797
2021-07-10 18:00:00,2021,7,3,10,18,151
2021-07-10 22:00:00,2021,7,3,10,22,1766
2021-07-11 01:00:00,2021,7,3,11,1,535
2021-07-11 03:00:00,2021,7,3,11,3,3653
2021-07-11 05:00:00,2021,7,3,11,5,2291
2021-07-11 06:00:00,2021,7,3,11,6,3190
2021-07-11 07:00:00,2021,7,3,11,7,3221
2021-07-11 10:00:00,2021,7,3,11,10,1452
2021-07-11 13:00:00,2021,7,3,11,13,3789
2021-07-11 14:00:00,2021,7,3,11,14,2165
2021-07-11 15:00:00,2021,7,3,11,15,1272
2021-07-11 16:00:00,2021,7,3,11,16,2838
2021-07-11 17:00:00,2021,7,3,11,17,1244
2021-07-11 18:00:00,2021,7,3,11,18,1224
2021-07-11 19:00:00,2021,7,3,11,19,2280
2021-07-11 20:00:00,2021,7,3,11,20,3656
2021-07-11 21:00:00,2021,7,3,11,21,3273
2021-07-11 22:00:00,2021,7,3,11,22,3856
2021-07-11 23:00:00,2021,7,3,11,23,3500
2021-07-12 02:00:00,2021,7,3,12,2,3251
2021-07-12 04:00:00,2021,7,3,12,4,1264
2021-07-12 06:00:00,2021,7,3,12,6,3106
2021-07-12 07:00:00,2021,7,3,12,7,52
2021-07-12 08:00:00,2021,7,3,12,8,664
2021-07-12 10:00:00,2021,7,3,12,10,1256
2021-07-12 14:00:00,2021,7,3,12,14,1129
2021-07-12 15:00:00,2021,7,3,12,15,1208
2021-07-12 16:00:00,2021,7,3,12,16,2898
2021-07-12 22:00:00,2021,7,3,12,22,2074
2021-07-12 23:00:00,2021,7,3,12,23,1995
2021-07-13 02:00:00,2021,7,3,13,2,3327
2021-07-13 03:00:00,2021,7,3,13,3,2819
2021-07-13 04:00:00,2021,7,3,13,4,4080
2021-07-13 05:00:00,2021,7,3,13,5,755
2021-07-13 07:00:00,2021,7,3,13,7,3718
2021-07-13 09:00:00,2021,7,3,13,9,792
2021-07-13 10:00:00,2021,7,3,13,10,4044
2021-07-13 12:00:00,2021,7,3,13,12,3003
2021-07-13 13:00:00,2021,7,3,13,13,3731
2021-07-13 14:00:00,2021,7,3,13,14,2444
2021-07-13 15:00:00,2021,7,3,13,15,3402
2021-07-13 16:00:00,2021,7,3,13,16,799
2021-07-13 17:00:00,2021,7,3,13,17,3570
2021-07-13 21:00:00,2021,7,3,13,21,3040
2021-07-13 22:00:00,2021,7,3,13,22,725
2021-07-14 02:00:00,2021,7,3,14,2,389
2021-07-14 04:00:00,2021,7,3,14,4,3296
2021-07-14 09:00:00,2021,7,3,14,9,3713
2021-07-14 12:00:00,2021,7,3,14,12,3455
2021-07-14 13:00:00,2021,7,3,14,13,1558
2021-07-14 15:00:00,2021,7,3,14,15,3868
2021-07-14 16:00:00,2021,7,3,14,16,1258
2021-07-14 17:00:00,2021,7,3,14,17,2762
2021-07-14 18:00:00,2021,7,3,14,18,3384
2021-07-14 19:00:00,2021,7,3,14,19,3362
2021-07-14 21:00:00,2021,7,3,14,21,611
2021-07-14 22:00:00,2021,7,3,14,22,2065
2021-07-14 23:00:00,2021,7,3,14,23,2881
2021-07-15 05:00:00,2021,7,3,15,5,2855
2021-07-15 08:00:00,2021,7,3,15,8,1723
2021-07-15 09:00:00,2021,7,3,15,9,2054
2021-07-15 10:00:00,2021,7,3,15,10,1320
2021-07-15 12:00:00,2021,7,3,15,12,3333
2021-07-15 15:00:00,2021,7,3,15,15,1545
2021-07-15 20:00:00,2021,7,3,15,20,189
2021-07-15 22:00:00,2021,7,3,15,22,1907
2021-07-15 23:00:00,2021,7,3,15,23,3674
2021-07-16 01:00:00,2021,7,3,16,1,1495
2021-07-16 05:00:00,2021,7,3,16,5,1552
2021-07-16 06:00:00,2021,7,3,16,6,4105
2021-07-16 07:00:00,2021,7,3,16,7,2742
2021-07-16 09:00:00,2021,7,3,16,9,2244
2021-07-16 10:00:00,2021,7,3,16,10,3256
2021-07-16 15:00:00,2021,7,3,16,15,3649
2021-07-16 16:00:00,2021,7,3,16,16,107
2021-07-16 18:00:00,2021,7,3,16,18,844
2021-07-17 00:00:00,2021,7,3,17,0,672
2021-07-17 02:00:00,2021,7,3,17,2,728
2021-07-17 03:00:00,2021,7,3,17,3,2786
2021-07-17 05:00:00,2021,7,3,17,5,2117
2021-07-17 06:00:00,2021,7,3,17,6,3271
2021-07-17 07:00:00,2021,7,3,17,7,3375
2021-07-17 08:00:00,2021,7,3,17,8,439
2021-07-17 10:00:00,2021,7,3,17,10,264
2021-07-17 11:00:00,2021,7,3,17,11,4149
2021-07-17 12:00:00,2021,7,3,17,12,2874
2021-07-17 15:00:00,2021,7,3,17,15,1252
2021-07-17 16:00:00,2021,7,3,17,16,2784
2021-07-17 18:00:00,2021,7,3,17,18,3424
2021-07-17 19:00:00,2021,7,3,17,19,2216
2021-07-17 20:00:00,2021,7,3,17,20,3872
2021-07-17 22:00:00,2021,7,3,17,22,85
2021-07-18 00:00:00,2021,7,3,18,0,2235
2021-07-18 04:00:00,2021,7,3,18,4,2070
2021-07-18 05:00:00,2021,7,3,18,5,3099
2021-07-18 07:00:00,2021,7,3,18,7,3657
2021-07-18 08:00:00,2021,7,3,18,8,1498
2021-07-18 09:00:00,2021,7,3,18,9,1827
2021-07-18 15:00:00,2021,7,3,18,15,2714
2021-07-18 16:00:00,2021,7,3,18,16,2468
2021-07-18 17:00:00,2021,7,3,18,17,3302
2021-07-18 18:00:00,2021,7,3,18,18,2003
2021-07-18 22:00:00,2021,7,3,18,22,3203
2021-07-19 01:00:00,2021,7,3,19,1,3629
2021-07-19 03:00:00,2021,7,3,19,3,3118
2021-07-19 06:00:00,2021,7,3,19,6,1954
2021-07-19 08:00:00,2021,7,3,19,8,2558
2021-07-19 09:00:00,2021,7,3,19,9,1456
2021-07-19 10:00:00,2021,7,3,19,10,3985
2021-07-19 11:00:00,2021,7,3,19,11,2520
2021-07-19 12:00:00,2021,7,3,19,12,602
2021-07-19 13:00:00,2021,7,3,19,13,1148
2021-07-19 14:00:00,2021,7,3,19,14,3648
2021-07-19 15:00:00,2021,7,3,19,15,2217
2021-07-19 16:00:00,2021,7,3,19,16,989
2021-07-19 18:00:00,2021,7,3,19,18,3503
2021-07-19 20:00:00,2021,7,3,19,20,1310
2021-07-19 21:00:00,2021,7,3,19,21,1510
2021-07-20 00:00:00,2021,7,3,20,0,1989
2021-07-20 03:00:00,2021,7,3,20,3,4156
2021-07-20 04:00:00,2021,7,3,20,4,1820
2021-07-20 06:00:00,2021,7,3,20,6,3237
2021-07-20 07:00:00,2021,7,3,20,7,1088
2021-07-20 08:00:00,2021,7,3,20,8,198
2021-07-20 09:00:00,2021,7,3,20,9,2079
2021-07-20 11:00:00,2021,7,3,20,11,530
2021-07-20 12:00:00,2021,7,3,20,12,352
2021-07-20 13:00:00,2021,7,3,20,13,2304
2021-07-20 14:00:00,2021,7,3,20,14,402
2021-07-20 17:00:00,2021,7,3,20,17,646
2021-07-20 21:00:00,2021,7,3,20,21,1319
2021-07-21 00:00:00,2021,7,3,21,0,2237
2021-07-21 02:00:00,2021,7,3,21,2,3850
2021-07-21 04:00:00,2021,7,3,21,4,2445
2021-07-21 05:00:00,2021,7,3,21,5,2702
2021-07-21 06:00:00,2021,7,3,21,6,875
2021-07-21 08:00:00,2021,7,3,21,8,2578
2021-07-21 09:00:00,2021,7,3,21,9,3293
2021-07-21 10:00:00,2021,7,3,21,10,2705
2021-07-21 11:00:00,2021,7,3,21,11,1416
2021-07-21 14:00:00,2021,7,3,21,14,2771
2021-07-21 15:00:00,2021,7,3,21,15,2532
2021-07-21 16:00:00,2021,7,3,21,16,2205
2021-07-21 17:00:00,2021,7,3,21,17,617
2021-07-21 22:00:00,2021,7,3,21,22,2093
2021-07-21 23:00:00,2021,7,3,21,23,756
2021-07-22 00:00:00,2021,7,3,22,0,3861
2021-07-22 03:00:00,2021,7,3,22,3,2496
2021-07-22 04:00:00,2021,7,3,22,4,3319
2021-07-22 05:00:00,2021,7,3,22,5,3600
2021-07-22 06:00:00,2021,7,3,22,6,2114
2021-07-22 07:00:00,2021,7,3,22,7,525
2021-07-22 10:00:00,2021,7,3,22,10,1194
2021-07-22 11:00:00,2021,7,3,22,11,2488
2021-07-22 13:00:00,2021,7,3,22,13,794
2021-07-22 14:00:00,2021,7,3,22,14,2038
2021-07-22 15:00:00,2021,7,3,22,15,1614
2021-07-22 17:00:00,2021,7,3,22,17,3547
2021-07-22 19:00:00,2021,7,3,22,19,4111
2021-07-22 23:00:00,2021,7,3,22,23,2170
2021-07-23 00:00:00,2021,7,3,23,0,2723
2021-07-23 01:00:00,2021,7,3,23,1,1306
2021-07-23 02:00:00,2021,7,3,23,2,414
2021-07-23 03:00:00,2021,7,3,23,3,492
2021-07-23 04:00:00,2021,7,3,23,4,3518
2021-07-23 05:00:00,2021,7,3,23,5,1675
2021-07-23 06:00:00,2021,7,3,23,6,1795
2021-07-23 08:00:00,2021,7,3,23,8,4142
2021-07-23 09:00:00,2021,7,3,23,9,3380
2021-07-23 10:00:00,2021,7,3,23,10,915
2021-07-23 14:00:00,2021,7,3,23,14,3307
2021-07-23 16:00:00,2021,7,3,23,16,183
2021-07-23 17:00:00,2021,7,3,23,17,2251
2021-07-23 18:00:00,2021,7,3,23,18,3725
2021-07-23 19:00:00,2021,7,3,23,19,2447
2021-07-23 20:00:00,2021,7,3,23,20,2020
2021-07-23 21:00:00,2021,7,3,23,21,3199
2021-07-23 23:00:00,2021,7,3,23,23,1006
2021-07-24 00:00:00,2021,7,3,24,0,3075
2021-07-24 03:00:00,2021,7,3,24,3,1260
2021-07-24 04:00:00,2021,7,3,24,4,1097
2021-07-24 06:00:00,2021,7,3,24,6,2734
2021-07-24 07:00:00,2021,7,3,24,7,1004
2021-07-24 11:00:00,2021,7,3,24,11,3875
2021-07-24 12:00:00,2021,7,3,24,12,496
2021-07-24 15:00:00,2021,7,3,24,15,1930
2021-07-24 16:00:00,2021,7,3,24,16,3553
2021-07-24 18:00:00,2021,7,3,24,18,370
2021-07-24 20:00:00,2021,7,3,24,20,15
2021-07-24 22:00:00,2021,7,3,24,22,1176
2021-07-24 23:00:00,2021,7,3,24,23,2925
2021-07-25 00:00:00,2021,7,3,25,0,2405
2021-07-25 01:00:00,2021,7,3,25,1,3267
2021-07-25 02:00:00,2021,7,3,25,2,2082
2021-07-25 03:00:00,2021,7,3,25,3,3247
2021-07-25 06:00:00,2021,7,3,25,6,2471
2021-07-25 07:00:00,2021,7,3,25,7,3472
2021-07-25 09:00:00,2021,7,3,25,9,3809
2021-07-25 12:00:00,2021,7,3,25,12,1530
2021-07-25 14:00:00,2021,7,3,25,14,124
2021-07-25 15:00:00,2021,7,3,25,15,1072
2021-07-25 17:00:00,2021,7,3,25,17,1043
2021-07-25 18:00:00,2021,7,3,25,18,2606
2021-07-25 21:00:00,2021,7,3,25,21,692
2021-07-25 22:00:00,2021,7,3,25,22,2325
2021-07-25 23:00:00,2021,7,3,25,23,2728
2021-07-26 00:00:00,2021,7,3,26,0,2654
2021-07-26 01:00:00,2021,7,3,26,1,99
2021-07-26 02:00:00,2021,7,3,26,2,1365
2021-07-26 05:00:00,2021,7,3,26,5,4055
2021-07-26 06:00:00,2021,7,3,26,6,2596
2021-07-26 08:00:00,2021,7,3,26,8,71
2021-07-26 09:00:00,2021,7,3,26,9,3803
2021-07-26 10:00:00,2021,7,3,26,10,1444
2021-07-26 14:00:00,2021,7,3,26,14,349
2021-07-26 15:00:00,2021,7,3,26,15,1382
2021-07-26 19:00:00,2021,7,3,26,19,2845
2021-07-26 21:00:00,2021,7,3,26,21,3609
2021-07-26 22:00:00,2021,7,3,26,22,1082
2021-07-26 23:00:00,2021,7,3,26,23,3006
2021-07-27 00:00:00,2021,7,3,27,0,3451
2021-07-27 03:00:00,2021,7,3,27,3,1535
2021-07-27 05:00:00,2021,7,3,27,5,1156
2021-07-27 06:00:00,2021,7,3,27,6,39
2021-07-27 07:00:00,2021,7,3,27,7,3637
2021-07-27 12:00:00,2021,7,3,27,12,2045
2021-07-27 13:00:00,2021,7,3,27,13,1359
2021-07-27 15:00:00,2021,7,3,27,15,3274
2021-07-27 16:00:00,2021,7,3,27,16,2302
2021-07-27 17:00:00,2021,7,3,27,17,2770
2021-07-27 20:00:00,2021,7,3,27,20,1455
2021-07-27 22:00:00,2021,7,3,27,22,1644
2021-07-28 01:00:00,2021,7,3,28,1,2301
2021-07-28 05:00:00,2021,7,3,28,5,1402
2021-07-28 06:00:00,2021,7,3,28,6,2211
2021-07-28 08:00:00,2021,7,3,28,8,4051
2021-07-28 09:00:00,2021,7,3,28,9,3325
2021-07-28 10:00:00,2021,7,3,28,10,3807
2021-07-28 11:00:00,2021,7,3,28,11,825
2021-07-28 12:00:00,2021,7,3,28,12,883
2021-07-28 19:00:00,2021,7,3,28,19,874
2021-07-28 22:00:00,2021,7,3,28,22,1017
2021-07-29 01:00:00,2021,7,3,29,1,444
2021-07-29 02:00:00,2021,7,3,29,2,3719
2021-07-29 03:00:00,2021,7,3,29,3,2056
2021-07-29 07:00:00,2021,7,3,29,7,818
2021-07-29 09:00:00,2021,7,3,29,9,2718
2021-07-29 10:00:00,2021,7,3,29,10,1759
2021-07-29 13:00:00,2021,7,3,29,13,2231
2021-07-29 14:00:00,2021,7,3,29,14,490
2021-07-29 15:00:00,2021,7,3,29,15,3581
2021-07-29 16:00:00,2021,7,3,29,16,2542
2021-07-29 19:00:00,2021,7,3,29,19,2504
2021-07-29 21:00:00,2021,7,3,29,21,35
2021-07-29 22:00:00,2021,7,3,29,22,2551
2021-07-30 01:00:00,2021,7,3,30,1,3347
